Car_ID,Brand,Model_Year,Body_Type,Fuel_Type,Transmission,Engine_L,Horsepower,Mileage_kmpl,KM_Driven,Region,City,Selling_Price_Lakh,Profit_Lakh,Units_Sold
CAR11161,Volkswagen,2018,Pickup,CNG,Automatic,1.6,65,31.7,32740,East,Bengaluru,18.03,3.28,11
CAR11162,Kia,2025,Pickup,CNG,Automatic,3.8,208,25.0,123585,East,Ahmedabad,16.95,2.11,7
CAR11163,Nissan,2018,Hatchback,Petrol,Automatic,1.9,95,30.1,144283,North,Bengaluru,9.86,1.43,8
CAR11164,Kia,2020,SUV,Petrol,AMT,4.7,304,15.8,136613,South,Delhi,22.72,2.75,4
CAR11165,Kia,2018,SUV,Diesel,DCT,4.3,283,19.8,107020,South,Indore,14.98,2.45,4
CAR11166,Honda,2021,SUV,Hybrid,Automatic,3.3,161,30.5,20451,East,Bengaluru,26.23,2.52,5
CAR11167,Toyota,2024,Hatchback,Petrol,AMT,0.8,70,25.5,31204,South,Hyderabad,12.72,2.5,3
CAR11168,Audi,2019,Hatchback,Hybrid,Manual,4.5,232,24.3,135051,North,Jaipur,39.79,5.94,1
CAR11169,Jeep,2025,Hatchback,Petrol,Automatic,3.9,220,18.5,156940,East,Indore,20.6,2.45,8
CAR11170,Skoda,2023,SUV,Petrol,Manual,4.1,227,24.4,149438,Central,Jaipur,19.87,2.1,8
CAR11171,Tata,2023,Pickup,Hybrid,Automatic,1.1,70,35.0,79672,East,Chennai,15.56,1.52,8
CAR11172,Tata,2026,SUV,Diesel,Automatic,3.8,298,21.2,107773,South,Jaipur,16.74,3.03,7
CAR11173,Audi,2021,SUV,Electric,AMT,4.2,259,31.1,35908,East,Delhi,84.97,11.48,6
CAR11174,Ford,2020,Pickup,Petrol,Automatic,4.8,253,16.7,108565,North,Chennai,20.53,4.03,11
CAR11175,Toyota,2026,SUV,Petrol,Automatic,3.2,195,22.3,39194,South,Mumbai,26.72,3.81,6
CAR11176,Audi,2022,Hatchback,Petrol,Manual,2.9,123,21.4,144136,East,Hyderabad,37.14,7.89,8
CAR11177,Mercedes-Benz,2023,Convertible,Petrol,Manual,2.6,179,23.5,142463,East,Jaipur,125.15,22.12,5
CAR11178,Ford,2019,Sedan,Petrol,DCT,3.7,211,22.4,13954,East,Ahmedabad,12.64,1.29,1
CAR11179,BMW,2019,Hatchback,Diesel,DCT,4.7,232,17.5,168750,Central,Indore,40.2,4.76,4
CAR11180,Toyota,2018,SUV,Diesel,Automatic,3.3,181,21.5,144320,West,Mumbai,18.06,2.99,8
CAR11181,Tata,2019,Pickup,Hybrid,Manual,1.8,99,32.1,71193,North,Ahmedabad,15.38,3.35,7
CAR11182,Skoda,2018,Sedan,Petrol,Automatic,0.9,73,26.9,83958,East,Ahmedabad,12.8,2.31,8
CAR11183,Mahindra,2024,SUV,Petrol,AMT,3.4,183,20.5,18794,East,Kolkata,20.2,4.43,9
CAR11184,Hyundai,2017,Hatchback,Hybrid,Automatic,4.4,270,28.7,168857,North,Delhi,10.42,2.39,3
CAR11185,Hyundai,2023,Hatchback,Petrol,Manual,1.1,58,22.0,22644,South,Mumbai,8.21,0.85,9
CAR11186,Mercedes-Benz,2026,Hatchback,Electric,Automatic,2.5,114,35.0,166424,Central,Indore,75.14,12.49,8
CAR11187,Ford,2024,MUV,Petrol,Manual,4.7,247,19.1,119533,South,Bengaluru,20.23,4.58,4
CAR11188,Volkswagen,2021,Convertible,Diesel,Automatic,2.9,203,24.9,165774,East,Pune,29.52,3.91,6
CAR11189,Volkswagen,2017,Hatchback,CNG,Manual,1.7,59,33.1,69881,South,Indore,9.53,2.18,10
CAR11190,Toyota,2025,Sedan,Diesel,Automatic,2.3,108,22.4,161746,North,Kolkata,20.69,3.74,2
CAR11191,Hyundai,2017,Hatchback,Diesel,Automatic,2.5,161,21.3,79573,South,Bengaluru,7.91,1.63,4
CAR11192,Mercedes-Benz,2023,Hatchback,Hybrid,Manual,1.3,77,30.8,66265,West,Kolkata,63.91,13.76,3
CAR11193,Ford,2023,SUV,Petrol,Automatic,3.6,203,20.6,63983,Central,Bengaluru,26.11,4.18,4
CAR11194,Mahindra,2018,SUV,Hybrid,Automatic,3.3,231,31.2,171595,West,Mumbai,19.55,2.58,3
CAR11195,Kia,2024,SUV,CNG,AMT,3.5,243,24.8,86469,Central,Jaipur,18.73,3.13,9
CAR11196,Tata,2018,Sedan,CNG,DCT,3.4,195,28.7,88749,West,Chennai,8.52,1.0,11
CAR11197,Mahindra,2019,SUV,Diesel,Manual,0.9,59,20.7,117621,West,Pune,19.96,2.04,11
CAR11198,Jeep,2025,Hatchback,Petrol,CVT,1.5,71,25.2,102271,East,Ahmedabad,16.57,1.97,4
CAR11199,Nissan,2026,Hatchback,Hybrid,AMT,1.5,90,35.0,99699,North,Hyderabad,13.26,1.28,11
CAR11200,Tata,2019,Pickup,Diesel,AMT,1.2,33,26.6,71335,East,Hyderabad,11.59,1.17,1
CAR11201,Skoda,2026,MUV,Petrol,Automatic,3.9,248,18.2,33742,Central,Mumbai,22.15,2.55,2
CAR11202,Kia,2026,Pickup,Petrol,Automatic,1.3,114,24.9,179048,East,Hyderabad,17.77,3.48,4
CAR11203,Jeep,2024,Pickup,Petrol,Manual,3.6,192,12.3,90975,West,Ahmedabad,26.29,5.62,4
CAR11204,Maruti Suzuki,2018,SUV,Diesel,DCT,1.5,116,23.4,175144,North,Mumbai,9.14,1.2,11
CAR11205,Tata,2019,Pickup,Petrol,Automatic,1.3,101,30.1,85607,South,Bengaluru,11.56,1.31,9
CAR11206,Skoda,2023,Sedan,Petrol,Automatic,1.5,131,24.7,109899,South,Pune,21.67,2.53,9
CAR11207,Kia,2026,Hatchback,Petrol,Automatic,2.9,198,21.6,100504,South,Indore,13.5,1.94,9
CAR11208,Mahindra,2025,Hatchback,CNG,Manual,3.5,149,19.6,174006,Central,Chennai,10.91,1.26,8
CAR11209,Mercedes-Benz,2021,Hatchback,Petrol,Manual,4.2,223,15.0,24367,East,Jaipur,52.49,7.03,6
CAR11210,Jeep,2019,Hatchback,Petrol,Automatic,1.3,84,30.5,95565,West,Mumbai,17.27,2.42,1
CAR11211,Tata,2026,Sedan,Diesel,Automatic,3.4,175,23.7,31867,West,Hyderabad,12.92,3.01,1
CAR11212,Maruti Suzuki,2019,SUV,Petrol,AMT,4.1,295,16.3,156905,East,Indore,10.48,1.79,11
CAR11213,Hyundai,2020,MUV,CNG,Automatic,2.1,156,28.1,97792,Central,Kolkata,9.91,2.33,6
CAR11214,Skoda,2026,SUV,CNG,Automatic,1.1,65,32.3,166532,South,Hyderabad,21.17,4.79,11
CAR11215,Honda,2022,Hatchback,Petrol,CVT,1.5,78,22.8,53201,North,Mumbai,11.34,1.8,1
CAR11216,Honda,2019,MUV,Diesel,Manual,1.2,47,21.1,33505,West,Hyderabad,14.89,3.47,7
CAR11217,Kia,2017,Sedan,Petrol,AMT,4.5,243,18.7,115080,West,Hyderabad,15.03,1.55,4
CAR11218,Mahindra,2021,Hatchback,Petrol,AMT,2.4,126,26.0,30510,South,Indore,8.14,1.4,5
CAR11219,Nissan,2026,Sedan,Petrol,Manual,3.0,189,24.6,70231,Central,Bengaluru,15.81,2.13,8
CAR11220,Hyundai,2021,Sedan,Petrol,Manual,4.0,198,23.0,59925,North,Chennai,12.43,2.71,6
CAR11221,Tata,2023,Sedan,Petrol,Manual,2.4,67,19.6,43628,South,Pune,11.81,1.33,2
CAR11222,Volkswagen,2019,Coupe,Diesel,Manual,3.5,187,21.8,27875,North,Indore,21.67,3.65,11
CAR11223,Jeep,2024,MUV,Petrol,Automatic,1.1,35,26.6,119869,North,Bengaluru,25.51,3.98,8
CAR11224,Tata,2024,SUV,Petrol,Manual,2.8,163,23.0,137680,West,Pune,15.86,2.26,4
CAR11225,Hyundai,2023,Hatchback,Diesel,Automatic,1.2,71,26.5,73933,West,Jaipur,10.21,1.62,7
CAR11226,Jeep,2024,Coupe,Diesel,Manual,1.8,107,23.7,54180,West,Pune,37.71,5.86,2
CAR11227,Honda,2022,SUV,Petrol,Manual,2.0,105,16.1,32582,Central,Kolkata,21.09,2.71,5
CAR11228,Jeep,2020,Hatchback,Petrol,Manual,3.8,186,24.4,123481,North,Bengaluru,15.76,1.88,5
CAR11229,Ford,2024,SUV,Petrol,Manual,3.6,195,22.3,146541,West,Bengaluru,25.36,4.92,5
CAR11230,Mercedes-Benz,2025,SUV,Petrol,DCT,3.9,226,16.2,100904,North,Delhi,90.22,9.17,6
CAR11231,Nissan,2025,SUV,Electric,Manual,1.1,71,35.0,80557,Central,Mumbai,18.64,3.48,11
CAR11232,Maruti Suzuki,2019,Hatchback,CNG,Manual,5.0,292,21.7,118463,West,Kolkata,6.57,1.31,1
CAR11233,Jeep,2023,SUV,Petrol,Manual,1.0,55,26.3,165137,West,Mumbai,24.85,4.8,7
CAR11234,Maruti Suzuki,2017,Hatchback,Petrol,Automatic,4.3,228,17.4,178195,East,Delhi,5.56,1.04,11
CAR11235,Tata,2022,Hatchback,Hybrid,Automatic,3.9,201,29.3,38845,South,Pune,9.5,1.83,10
CAR11236,Audi,2022,Hatchback,Diesel,AMT,3.3,202,19.7,88427,West,Delhi,54.28,6.16,10
CAR11237,Toyota,2020,Pickup,Petrol,Automatic,2.6,139,20.5,158361,Central,Mumbai,22.16,3.45,5
CAR11238,Honda,2026,Sedan,Petrol,Automatic,4.0,246,23.8,115743,North,Hyderabad,18.27,1.73,7
CAR11239,Mercedes-Benz,2025,Sedan,Diesel,Automatic,3.9,186,20.1,147784,Central,Indore,79.04,17.97,7
CAR11240,Toyota,2017,Sedan,Diesel,CVT,1.4,76,26.2,179272,West,Ahmedabad,14.46,2.14,10
CAR11241,Kia,2019,Pickup,Petrol,Automatic,4.1,211,22.2,23185,North,Delhi,14.21,3.21,11
CAR11242,Maruti Suzuki,2019,SUV,Petrol,Manual,1.1,55,25.4,112164,Central,Mumbai,9.42,1.61,3
CAR11243,Jeep,2025,Pickup,Petrol,AMT,2.9,158,21.6,98044,North,Ahmedabad,28.17,5.14,2
CAR11244,Kia,2022,Sedan,Petrol,CVT,3.5,236,22.5,54827,West,Ahmedabad,11.87,1.64,3
CAR11245,Skoda,2024,Hatchback,Diesel,Automatic,4.3,215,15.1,119394,North,Chennai,14.87,1.91,3
CAR11246,Jeep,2025,SUV,Hybrid,DCT,2.7,170,31.2,23176,North,Indore,33.91,6.93,4
CAR11247,Nissan,2024,Sedan,Diesel,CVT,1.8,66,23.4,91709,West,Jaipur,14.44,3.05,11
CAR11248,Hyundai,2017,Coupe,Petrol,Manual,2.9,158,25.6,77570,West,Ahmedabad,14.6,2.59,3
CAR11249,Mercedes-Benz,2018,Convertible,Petrol,AMT,1.9,85,27.1,73296,West,Ahmedabad,83.62,17.03,5
CAR11250,Jeep,2020,SUV,Electric,Automatic,3.0,179,35.0,112480,South,Ahmedabad,36.96,5.12,4
CAR11251,BMW,2020,Pickup,Diesel,Automatic,2.7,138,18.7,170172,Central,Mumbai,69.38,11.26,3
CAR11252,Hyundai,2024,SUV,Petrol,Automatic,4.1,245,19.8,170801,North,Ahmedabad,18.97,2.2,3
CAR11253,Honda,2018,Sedan,Petrol,CVT,1.8,58,22.1,127643,Central,Indore,11.73,1.09,11
CAR11254,Maruti Suzuki,2020,SUV,Electric,Automatic,1.6,97,35.0,62927,South,Bengaluru,11.43,2.09,7
CAR11255,Tata,2019,Hatchback,Hybrid,Automatic,2.8,167,23.3,174027,West,Delhi,9.59,0.99,2
CAR11256,Honda,2018,Coupe,CNG,Manual,1.0,56,28.0,179715,Central,Chennai,13.01,1.61,8
CAR11257,BMW,2018,Hatchback,Diesel,Automatic,1.8,90,29.2,153090,South,Bengaluru,42.28,9.2,7
CAR11258,Volkswagen,2018,Sedan,Diesel,CVT,2.3,134,25.6,157799,East,Indore,15.97,1.83,4
CAR11259,Volkswagen,2022,SUV,Diesel,AMT,2.8,159,22.2,147997,Central,Kolkata,27.14,4.55,9
CAR11260,Nissan,2021,Hatchback,Petrol,Manual,1.9,113,22.7,138020,Central,Pune,9.22,1.23,9
CAR11261,BMW,2021,Hatchback,Hybrid,CVT,3.2,138,26.1,131985,South,Indore,42.74,5.75,9
CAR11262,Skoda,2021,SUV,Diesel,CVT,4.5,295,19.8,116717,East,Ahmedabad,22.89,2.45,8
CAR11263,Hyundai,2024,Hatchback,Petrol,Automatic,3.1,180,21.5,118063,South,Ahmedabad,10.08,1.27,5
CAR11264,Nissan,2025,SUV,CNG,Manual,2.0,136,34.8,73209,East,Indore,16.33,1.9,3
CAR11265,BMW,2022,Sedan,Petrol,Automatic,1.1,89,26.8,160200,South,Pune,57.21,10.98,1
CAR11266,Toyota,2023,Sedan,Petrol,Manual,1.4,69,26.8,116064,North,Bengaluru,16.57,1.56,11
CAR11267,Toyota,2024,Hatchback,Petrol,Automatic,3.2,161,18.2,112346,Central,Ahmedabad,11.49,1.62,10
CAR11268,Audi,2023,MUV,Electric,Automatic,3.7,238,32.0,134821,West,Chennai,88.92,11.02,3
CAR11269,Jeep,2018,Pickup,CNG,CVT,1.0,101,33.1,18175,East,Chennai,16.72,1.86,9
CAR11270,Toyota,2026,Hatchback,Diesel,Automatic,1.6,71,25.0,165808,North,Pune,13.51,2.99,1
CAR11271,Audi,2018,Pickup,CNG,CVT,2.1,113,28.5,106948,North,Chennai,44.53,8.44,3
CAR11272,Honda,2021,SUV,CNG,CVT,2.1,167,30.9,170269,East,Delhi,17.65,2.02,2
CAR11273,Skoda,2023,SUV,Electric,Manual,4.8,287,35.0,22996,West,Indore,33.02,3.36,4
CAR11274,Mahindra,2021,SUV,Electric,Manual,1.7,133,35.0,45884,South,Hyderabad,22.53,2.85,4
CAR11275,Maruti Suzuki,2019,SUV,Petrol,AMT,1.1,105,30.8,171127,West,Pune,11.37,1.91,6
CAR11276,Mahindra,2026,Coupe,Hybrid,AMT,2.3,147,33.3,126245,South,Jaipur,26.48,5.36,6
CAR11277,Tata,2017,SUV,Diesel,Automatic,1.4,112,29.9,118167,North,Pune,12.34,1.99,2
CAR11278,Maruti Suzuki,2019,SUV,Hybrid,Automatic,1.3,96,32.1,75755,East,Pune,12.98,2.34,2
CAR11279,Toyota,2026,Sedan,Petrol,Automatic,2.5,107,23.4,102238,North,Ahmedabad,16.46,1.76,10
CAR11280,Nissan,2024,Hatchback,Hybrid,AMT,2.1,91,31.4,100600,North,Bengaluru,11.23,1.74,7
CAR11281,Maruti Suzuki,2017,SUV,CNG,AMT,1.2,75,33.8,39618,North,Jaipur,7.32,1.33,11
CAR11282,Maruti Suzuki,2024,Hatchback,Petrol,Manual,3.3,205,24.5,104152,South,Ahmedabad,7.31,1.21,2
CAR11283,Audi,2026,Sedan,CNG,Manual,2.9,184,28.4,95259,East,Mumbai,50.01,5.0,4
CAR11284,Nissan,2017,Hatchback,Petrol,Manual,1.1,79,30.0,59788,Central,Mumbai,9.24,1.37,2
CAR11285,Audi,2021,Hatchback,Petrol,DCT,4.4,253,17.8,64942,South,Jaipur,43.24,8.89,11
CAR11286,Toyota,2021,SUV,Petrol,CVT,2.0,145,27.9,139378,North,Jaipur,21.94,3.62,2
CAR11287,Skoda,2018,SUV,Electric,AMT,4.8,296,33.5,123192,North,Indore,25.11,4.27,9
CAR11288,BMW,2019,SUV,Diesel,Manual,4.7,294,20.8,87236,South,Mumbai,87.73,16.97,3
CAR11289,Honda,2018,Hatchback,Petrol,Automatic,2.6,155,24.2,110771,South,Jaipur,10.08,1.31,9
CAR11290,Tata,2018,SUV,Diesel,Manual,1.8,89,27.8,47217,South,Jaipur,12.62,2.52,6
CAR11291,BMW,2021,Sedan,Petrol,Automatic,4.3,217,17.0,92378,Central,Ahmedabad,51.55,8.56,11
CAR11292,Nissan,2021,MUV,Diesel,Manual,2.3,101,25.1,103310,South,Kolkata,14.17,2.46,1
CAR11293,Hyundai,2019,SUV,Electric,CVT,1.5,135,35.0,49229,West,Hyderabad,18.4,3.13,4
CAR11294,Toyota,2019,SUV,Hybrid,Manual,3.1,237,25.6,34659,West,Kolkata,22.88,3.55,8
CAR11295,Jeep,2018,SUV,Hybrid,Automatic,2.9,130,31.5,97005,North,Delhi,28.75,3.95,11
CAR11296,Kia,2024,Pickup,Diesel,DCT,4.4,281,15.7,169638,South,Hyderabad,19.93,4.36,6
CAR11297,BMW,2019,MUV,CNG,AMT,3.9,217,24.4,85796,East,Bengaluru,63.22,12.44,2
CAR11298,Mahindra,2026,SUV,Petrol,Manual,4.5,298,19.3,162750,East,Bengaluru,17.06,2.12,7
CAR11299,Kia,2022,SUV,Petrol,CVT,3.9,252,18.4,153971,North,Delhi,20.51,2.13,6
CAR11300,Toyota,2025,Hatchback,Petrol,Automatic,3.5,229,21.8,135331,West,Kolkata,14.71,3.43,9
CAR11301,Maruti Suzuki,2023,Pickup,Diesel,Automatic,2.9,165,23.2,161509,South,Delhi,10.31,2.36,7
CAR11302,Hyundai,2019,Sedan,Diesel,Automatic,4.9,235,15.8,76974,South,Jaipur,12.32,1.23,10
CAR11303,Mahindra,2023,Sedan,Hybrid,CVT,4.8,261,27.2,137868,West,Jaipur,19.41,4.23,2
CAR11304,Skoda,2019,Pickup,Petrol,Automatic,4.4,255,17.1,30328,Central,Jaipur,19.18,1.79,7
CAR11305,Tata,2018,SUV,Petrol,Automatic,4.1,245,27.0,60936,Central,Chennai,13.02,1.51,9
CAR11306,Mahindra,2019,Hatchback,Diesel,Automatic,3.2,192,22.0,104158,Central,Mumbai,9.39,2.08,5
CAR11307,BMW,2019,Hatchback,CNG,Manual,1.9,103,26.9,11665,East,Hyderabad,29.71,6.67,6
CAR11308,BMW,2018,Hatchback,Petrol,AMT,4.5,233,16.2,138918,North,Pune,41.91,3.91,8
CAR11309,Hyundai,2017,SUV,Petrol,Manual,0.8,42,31.5,166933,South,Delhi,11.11,2.24,6
CAR11310,Nissan,2026,Hatchback,Petrol,Automatic,1.8,89,24.5,23428,South,Jaipur,10.91,1.74,5
CAR11311,Kia,2022,Pickup,Diesel,Automatic,2.5,143,19.9,178602,South,Kolkata,21.91,4.48,7
CAR11312,Audi,2021,Pickup,Petrol,Manual,3.3,133,24.6,20428,South,Jaipur,55.89,8.38,9
CAR11313,Maruti Suzuki,2026,SUV,Petrol,Automatic,3.2,181,21.1,27228,North,Delhi,13.41,1.53,2
CAR11314,Nissan,2019,SUV,Diesel,Automatic,1.5,58,28.4,138422,North,Kolkata,12.8,1.81,10
CAR11315,Skoda,2021,Sedan,Petrol,Manual,1.2,51,29.9,124982,West,Kolkata,11.99,2.79,3
CAR11316,Mercedes-Benz,2025,Hatchback,Petrol,Manual,1.7,123,26.7,168809,East,Delhi,58.25,8.78,2
CAR11317,Mahindra,2023,MUV,Petrol,CVT,2.3,97,31.7,79400,North,Ahmedabad,15.14,2.13,2
CAR11318,Volkswagen,2020,Hatchback,CNG,DCT,0.9,67,27.7,105192,East,Indore,10.84,2.27,1
CAR11319,Hyundai,2019,Hatchback,Petrol,Automatic,3.7,275,18.7,30991,Central,Hyderabad,9.15,1.15,11
CAR11320,Audi,2017,Sedan,Petrol,Automatic,1.8,135,24.9,126071,East,Chennai,57.43,8.38,4
CAR11321,Honda,2017,Hatchback,Petrol,Manual,2.3,130,31.3,179667,South,Pune,9.17,2.19,9
CAR11322,Mercedes-Benz,2018,SUV,Diesel,Manual,2.2,167,30.1,109451,South,Chennai,75.05,7.31,3
CAR11323,Volkswagen,2024,SUV,Electric,Automatic,2.9,150,35.0,168315,South,Chennai,25.97,4.5,6
CAR11324,Skoda,2023,Coupe,Petrol,DCT,4.4,238,17.1,73873,South,Ahmedabad,29.89,6.13,5
CAR11325,Nissan,2021,SUV,Petrol,AMT,1.4,103,24.6,176956,Central,Hyderabad,16.48,3.74,8
CAR11326,Ford,2024,Coupe,Petrol,Automatic,2.2,166,22.2,98917,Central,Bengaluru,23.6,4.34,11
CAR11327,Mahindra,2018,Sedan,Diesel,DCT,3.7,231,18.8,30181,South,Kolkata,12.52,2.43,8
CAR11328,Honda,2019,Coupe,CNG,Automatic,1.0,76,35.0,68452,Central,Jaipur,20.22,3.95,8
CAR11329,Mahindra,2020,SUV,Diesel,Manual,4.3,266,18.9,91086,Central,Hyderabad,19.51,2.36,3
CAR11330,Audi,2026,Sedan,Petrol,Automatic,4.8,268,18.1,16728,North,Delhi,54.97,7.87,2
CAR11331,Hyundai,2023,Pickup,Hybrid,Manual,3.4,184,31.2,161760,East,Jaipur,17.68,3.89,1
CAR11332,Mahindra,2025,Sedan,Hybrid,CVT,4.8,262,20.5,46854,West,Ahmedabad,22.45,3.0,4
CAR11333,Hyundai,2019,Hatchback,Petrol,Automatic,2.5,116,24.2,123152,East,Bengaluru,7.94,1.04,7
CAR11334,Nissan,2025,Sedan,Petrol,Automatic,2.5,144,20.7,165996,East,Indore,14.15,2.3,1
CAR11335,Volkswagen,2017,Sedan,Petrol,Automatic,1.2,71,26.2,81055,East,Indore,15.58,1.41,3
CAR11336,Jeep,2019,Sedan,Electric,CVT,0.9,38,35.0,111633,West,Indore,21.73,4.29,7
CAR11337,Tata,2022,SUV,Hybrid,Automatic,1.8,141,30.8,95421,South,Chennai,13.87,3.21,10
CAR11338,Mercedes-Benz,2017,Convertible,Hybrid,Automatic,2.8,180,31.0,138727,East,Indore,103.23,24.33,11
CAR11339,Maruti Suzuki,2025,Sedan,Electric,Manual,2.9,176,35.0,11755,South,Jaipur,13.37,2.57,3
CAR11340,Hyundai,2025,SUV,Petrol,CVT,1.7,92,25.3,67936,Central,Jaipur,18.5,3.06,2
CAR11341,Volkswagen,2022,Sedan,Petrol,Automatic,3.4,189,23.0,112015,North,Hyderabad,18.71,4.27,7
CAR11342,Ford,2020,Coupe,Petrol,Manual,1.6,100,23.6,20989,North,Bengaluru,19.03,2.95,11
CAR11343,Honda,2017,Hatchback,Electric,CVT,2.2,123,35.0,155450,North,Bengaluru,13.07,1.37,5
CAR11344,Volkswagen,2023,Hatchback,Diesel,Manual,1.6,65,25.5,115607,South,Indore,12.63,1.52,10
CAR11345,Ford,2022,SUV,Petrol,Manual,3.7,260,19.7,5488,West,Hyderabad,22.85,3.18,9
CAR11346,Jeep,2024,SUV,Petrol,Automatic,3.0,210,20.4,7127,Central,Indore,35.9,5.05,10
CAR11347,Nissan,2023,MUV,Hybrid,Automatic,3.9,243,26.9,32993,East,Hyderabad,24.51,3.2,11
CAR11348,Mahindra,2018,SUV,Hybrid,Automatic,1.0,106,35.0,121183,North,Hyderabad,17.23,2.86,2
CAR11349,Maruti Suzuki,2018,MUV,Hybrid,Manual,2.6,136,30.6,95648,South,Delhi,9.83,1.77,5
CAR11350,Volkswagen,2024,Sedan,Petrol,Manual,4.9,259,14.8,89402,North,Kolkata,20.99,4.07,1
CAR11351,Toyota,2018,Hatchback,CNG,Manual,1.0,99,35.0,103168,East,Hyderabad,11.36,2.56,1
CAR11352,Audi,2026,Hatchback,Hybrid,Manual,2.6,139,29.3,91573,West,Mumbai,50.53,7.87,6
CAR11353,Kia,2018,Hatchback,Hybrid,DCT,1.0,21,35.0,65086,North,Mumbai,9.37,1.58,8
CAR11354,Skoda,2024,Sedan,Hybrid,Automatic,1.4,102,31.8,6280,West,Hyderabad,21.8,4.84,10
CAR11355,BMW,2026,SUV,CNG,Automatic,2.7,177,32.4,9888,South,Bengaluru,64.29,12.84,2
CAR11356,Kia,2021,Sedan,CNG,Automatic,1.5,120,29.6,125580,West,Ahmedabad,10.9,1.33,1
CAR11357,Audi,2017,SUV,Diesel,AMT,3.0,196,27.0,135130,Central,Kolkata,55.78,11.25,2
CAR11358,Ford,2025,SUV,Petrol,Manual,4.7,283,15.6,46968,West,Kolkata,24.39,4.3,11
CAR11359,Honda,2018,SUV,Petrol,Manual,1.6,151,25.3,47511,West,Mumbai,14.8,3.19,8
CAR11360,Audi,2022,SUV,Electric,Automatic,1.3,58,35.0,76375,West,Kolkata,78.04,16.74,6
CAR11361,Honda,2026,Sedan,Diesel,Automatic,4.3,222,20.2,117801,North,Hyderabad,18.9,2.39,2
CAR11362,Honda,2024,Sedan,Petrol,AMT,2.7,126,30.3,108858,North,Hyderabad,14.98,3.45,5
CAR11363,Audi,2017,SUV,Petrol,CVT,4.5,218,18.4,102850,South,Bengaluru,70.15,13.84,2
CAR11364,BMW,2025,SUV,CNG,CVT,2.1,162,30.7,11427,West,Delhi,74.51,6.92,1
CAR11365,Volkswagen,2018,Sedan,CNG,Manual,3.4,173,32.6,80396,West,Indore,15.51,2.62,5
CAR11366,Toyota,2024,Sedan,CNG,Manual,4.7,281,19.2,136715,West,Indore,15.29,2.28,6
CAR11367,Mercedes-Benz,2023,SUV,Diesel,Manual,1.5,117,21.5,108300,South,Indore,73.04,10.51,5
CAR11368,Hyundai,2019,SUV,Electric,AMT,4.2,271,29.5,146209,Central,Bengaluru,19.56,4.12,10
CAR11369,Jeep,2021,Hatchback,Electric,CVT,3.5,181,35.0,126631,East,Pune,25.1,4.63,11
CAR11370,Tata,2018,SUV,Petrol,DCT,4.2,237,15.1,162453,South,Mumbai,11.67,2.1,2
CAR11371,Skoda,2026,Pickup,Petrol,Manual,1.5,85,28.2,105142,West,Indore,20.72,4.26,4
CAR11372,Audi,2019,Hatchback,CNG,CVT,2.6,166,30.3,104625,North,Delhi,27.59,5.65,6
CAR11373,Hyundai,2020,Coupe,Petrol,Automatic,1.3,105,32.9,102566,East,Kolkata,14.99,2.23,5
CAR11374,Hyundai,2022,Hatchback,Diesel,CVT,4.8,246,21.6,51296,West,Jaipur,10.65,2.38,5
CAR11375,Skoda,2023,SUV,Hybrid,Automatic,1.1,56,35.0,81313,West,Ahmedabad,23.31,5.14,8
CAR11376,Jeep,2022,SUV,Hybrid,Manual,1.1,91,35.0,34524,South,Jaipur,28.05,4.32,2
CAR11377,Jeep,2022,Hatchback,Petrol,Manual,4.6,239,20.6,80256,North,Kolkata,16.55,2.86,10
CAR11378,Maruti Suzuki,2022,Pickup,Hybrid,DCT,2.1,114,30.6,31207,North,Delhi,9.42,1.4,3
CAR11379,Kia,2025,SUV,Petrol,Automatic,3.3,201,18.6,90919,North,Delhi,18.77,4.43,4
CAR11380,Volkswagen,2020,Pickup,Electric,Automatic,2.0,99,35.0,171976,Central,Mumbai,22.89,3.07,3
CAR11381,Jeep,2025,Sedan,Petrol,Automatic,3.5,200,21.5,84113,West,Delhi,25.83,2.91,7
CAR11382,Mercedes-Benz,2024,Convertible,Hybrid,Automatic,1.6,102,33.7,134258,East,Kolkata,111.79,18.04,8
CAR11383,Audi,2026,Pickup,Electric,DCT,2.7,198,29.1,81829,East,Delhi,90.92,10.35,7
CAR11384,Skoda,2026,SUV,Petrol,Manual,3.0,209,22.1,163535,South,Mumbai,25.34,4.56,6
CAR11385,Audi,2024,Sedan,Petrol,Manual,2.2,161,24.8,41814,North,Kolkata,52.0,11.86,4
CAR11386,BMW,2019,SUV,Electric,AMT,1.9,109,35.0,151002,North,Ahmedabad,70.82,12.99,8
CAR11387,Volkswagen,2024,SUV,Petrol,Automatic,1.4,62,31.5,131846,West,Pune,19.78,3.42,2
CAR11388,Mercedes-Benz,2024,Pickup,Petrol,Manual,3.8,209,21.4,160536,North,Delhi,81.51,8.98,4
CAR11389,Skoda,2019,SUV,Diesel,Manual,1.5,129,23.7,28266,North,Indore,21.97,4.17,8
CAR11390,Skoda,2023,Sedan,CNG,Manual,2.0,128,24.7,161587,West,Hyderabad,16.72,3.22,8
CAR11391,Mercedes-Benz,2019,Hatchback,Diesel,Manual,2.2,151,26.8,164024,East,Chennai,45.51,4.86,3
CAR11392,Kia,2022,SUV,Petrol,Manual,2.7,110,20.9,56790,East,Chennai,17.78,3.6,4
